ANIO,MES,AREA,ESTRATO,LLAVE_PANEL,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,FAC_T300
2022,07,1,1,202207101451002611,10145,1,0026,1,1,1,1,2, ,1,39,1,1,30,6,1983,1, , , , , , , , , , , , , , , ,3314,4220,1, ,1, ,2,21,0,12,12,12,12,12,12,72, ,72,1, ,2, ,2,2, , , ,8000, , , , , , , , , , , , ,1,1,2,1,2,2, ,2, ,2, ,2, ,2, ,2, ,1,2,2, ,2, ,2, ,12,1, ,2,2,2,2,2,2,10,5,1, , , , , , ,8000, , ,8000,8000,8000,1,424.974760442579
2022,07,1,1,202207101451002612,10145,1,0026,1,2,2,1,2, ,2,37,2,2,6,8,1984,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,4,2, ,2, ,11,5, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,321.57893376855
2022,07,1,1,202207101451002613,10145,1,0026,1,3,3,1,2, ,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,1,1,202207101451002614,10145,1,0026,1,4,3,1,2, ,1,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,1,1,202207101451002615,10145,1,0026,1,5,3,1,2, ,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,1,1,202207101451002711,10145,1,0027,1,1,1,1,2, ,1,73,1,1,20,1,1949,1, , , , , , , , , , , , , , , ,7111,4100,2, ,3,2,1,1,0,0,0,8,0,0,0,8, ,24,2,24,1,1,1,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,3, ,2,2,2,2,2,2,10,6,1, , , , , , ,173, , ,173,173,173,1,346.761119902565
2022,07,1,1,20220710157021000111,1015702,1,0001,1,1,1,1,2, ,1,34,1,1,22,6,1988,1, , , , , , , , , , , , , , , ,7111,4100,2, ,3,2,1,1,4,8,8,8,8,8,8,52, ,52,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1, , , , , , ,590, , ,590,590,590,1,298.890486452866
2022,07,1,1,20220710157021000112,1015702,1,0001,1,2,2,1,2, ,2,33,2,2,1,5,1989,1, , , , , , , , , , , , , , , ,9533,4799,2, ,3,2,1,1,1,1,1,1,1,1,1,7, ,7,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,5,1, ,20, , , , ,86, , ,106,106,106,1,296.685037674615
2022,07,1,1,20220710157021000113,1015702,1,0001,1,3,3,1,2, ,2,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,1,1,20220710157021000114,1015702,1,0001,1,4,3,1,2, ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,1,1,20220710157021000115,1015702,1,0001,1,5,8,1,2, ,2,22,5,5,7,2,2000,1, , , , , , , , , , , , , , , ,3255,8690,3,5,2,2,1,4,0,11,11,11,11,11,11,66, ,66,1, ,2, ,2,1,2,274,9, , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,270, , , ,8,1186, , , ,1456,1456,1464,1,307.273341754371
2022,07,1,1,20220710157021000211,1015702,1,0002,1,1,1,1,2, ,1,41,1,1,12,7,1980,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,8,10,10,0,10,10,10,58,6,64,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,7,1, , , , , , ,1320, , ,1320,1320,1320,1,274.218659132144
2022,07,1,1,20220710157021000212,1015702,1,0002,1,2,2,1,2, ,2,34,2,2,24,12,1987,1, , , , , , , , , , , , , , , ,5212,4711,2, ,3,2,1,2,5,12,12,12,12,12,12,77, ,77,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,7,1, ,450, , , , ,489, , ,939,939,939,1,296.685037674615
2022,07,1,1,20220710157021000213,1015702,1,0002,1,3,3,1,2, ,2,17,3,3,16,7,2004,1, , , , , , , , , , , , , , , ,5223,4711,4, ,3,2,1,3,0,2,2,2,2,2,2,12, , ,1, ,1,1, , , , , , , , , , , ,2,4,2, , , , ,2,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,8,4, , , , , , , , , , , , ,1,225.118930219624
2022,07,1,1,20220710157021000214,1015702,1,0002,1,4,3,1,2, ,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,1,1,20220710157021000711,1015702,1,0007,1,1,1,1,2, ,1,53,1,1,1,12,1968,1, , , , , , , , , , , , , , , ,9313,4100,3,5,1, ,1,19,0,9,9,9,9,8,4,48, ,48,1, ,1,2,2,2,4,1800, , , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,4,5, ,2,2,2,2,2,2,10,8,1, , , , ,76,1800, , , ,1800,1800,1876,1,192.351836689066
2022,07,1,1,20220710157021000712,1015702,1,0007,1,2,2,1,2, ,2,42,2,2,18,7,1979,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,2,2,2,2,2,2,2,10,8,4, , , , , , , , , , , , ,1,246.573180113079
2022,07,1,1,20220710157021000713,1015702,1,0007,1,3,3,1,2, ,2,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,1,1,20220710157021000714,1015702,1,0007,1,4,3,1,2, ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,1,1,202207101811004311,10181,1,0043,1,1,1,1,2, ,2,50,1,1,7,10,1971,1, , , , , , , , , , , , , , , ,9112,8121,2, ,3,2,1,1,0,8,8,8,8,8,8,48,4,52,1, ,1,1,1,2, , , , , , , ,300, , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,1, ,1,2,2,2,2,2,10,1,1, , , , , , ,650, ,300,950,650,950,1,249.193758253922
2022,07,1,1,202207101811004312,10181,1,0043,1,2,3,1,2, ,1,17,2,2,19,3,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,2,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,340.361963352702
2022,07,1,1,202207101811004313,10181,1,0043,1,3,8,1,2, ,1,48,3,3,4,1,1974,2,1, , , , , , , , , , , , , , ,5414,8010,3,5,1, ,5,501,0,0,0,0,0,0,0,0, ,60,2,60,2, ,2,2,4,930, , , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1, , , , ,156,930, , , ,930,930,1086,1,247.902112412744
