ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,ESTRATO,LLAVE_PANEL,CODCIUDAD,AREA,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,FAC_T300
2023,12,01430,2,0006,1,2,202212014302000612,39,1,2,2,1,2, ,2,81,2,2,22,7,1942,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,2, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,181.971228315945
2023,12,01621,2,0059,1,2,202309016212005911,39,1,1,1,1,2, ,2,54,1,1,12,11,1969,1, , , , , , , , , , , , , , , ,5120,5610,2, ,3,2,1,1,5,0,0,0,0,0,5,10, ,20,2,20,1,1,1,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,5,4, ,2,2,2,2,2,2,10,6,1, ,26, , , , ,1334, , ,1360,1360,1360,1,153.979374894686
2023,12,01621,2,0059,1,2,202309016212005913,39,1,2,3,1,2, ,2,31,2,2,17,1,1992,1, , , , , , , , , , , , , , , ,5223,4649,3,5,2,1,1,3,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,2,180,30, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,130, , , ,34,779, , , ,909,909,943,1,180.667309895916
2023,12,01621,2,0059,1,2,202309016212005912,39,1,3,3,1,2, ,2,34,3,3,31,12,1988,1, , , , , , , , , , , , , , , ,5223,4761,3,5,2,2,1,3,0,7,7,7,7,7,7,42,2,44,1, ,2, ,2,2,2,200,18, , , , ,300, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,1,78, , , , ,866, , ,300,1244,944,1244,1,180.667309895916
2023,12,01621,2,0059,1,2,202312016212005914,39,1,4,5,1,2, ,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,12,0122301,2,0122,1,2,20231201223012012211,39,1,1,1,1,2, ,1,73,1,1,11,11,1950,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,3,1,3,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,12,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,263.875111934289
2023,12,0122301,2,0122,1,2,20231201223012012212,39,1,2,2,1,2, ,2,73,2,2,25,2,1950,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,3,1,3,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,9,3, ,2,2,2,2,2,2,10,8,4, , , , , , , , , , , , ,1,234.418555885582
2023,12,01299,3,0024,1,2,202312012993002411,39,1,1,1,1,2, ,2,28,1,1,23,10,1995,1, , , , , , , , , , , , , , , ,5142,9602,1, ,3,2,1,2,10,6,6,6,10,10,10,58,2,60,1, ,2, ,2,2, , , , , , , ,250, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , , , , , ,1400, ,250,1650,1400,1650,1,139.686522665183
2023,12,01299,3,0024,1,2,202312012993002412,39,1,2,8,2, ,2,2,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2023,12,01299,3,0024,1,2,202212012993002411,39,1,3,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, 
