ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,ESTRATO,LLAVE_PANEL,CODCIUDAD,AREA,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,FAC_T300
2023,10,1068302,1,0054,1,1,20230710683021005411,24,1,1,1,1,2, ,1,74,1,1,29,8,1949,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,217.505188458391
2023,10,1068302,1,0054,1,1,20230710683021005412,24,1,2,2,1,2, ,2,75,2,2,14,9,1948,1, , , , , , , , , , , , , , , ,5213,4781,2, ,3,2,1,1,0,5,5,5,5,5,5,30, ,30,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, ,30, , , , ,766, , ,796,796,796,1,195.667853915022
2023,10,1068302,1,0055,1,1,20230710683021005511,24,1,1,1,1,2, ,1,79,1,1,7,6,1944,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,8,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,217.505188458391
2023,10,1068302,1,0055,1,1,20230710683021005512,24,1,2,2,1,2, ,2,76,2,2,29,8,1947,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,238.184287923917
2023,10,1068302,1,0055,1,1,20230710683021005513,24,1,3,5,1,2, ,2,32,3,3,14,12,1990,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,277.422541779804
2023,10,1068302,1,0055,2,1,20230710683021005521,24,1,1,1,1,2, ,1,55,1,1,22,2,1968,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,9,8,9,9,8,9,8,60, ,60,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , , , , , ,1612, , ,1612,1612,1612,1,217.505188458391
2023,10,1068302,1,0055,2,1,20230710683021005522,24,1,2,2,1,2, ,2,49,2,2,4,4,1974,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,195.667853915022
2023,10,1068302,1,0055,2,1,20230710683021005523,24,1,3,3,1,2, ,2,23,3,3,30,3,2000,1, , , , , , , , , , , , , , , ,9412,5610,3,5,1, ,2,30,0,0,6,0,6,0,6,18, ,18,1, ,2, ,2,2,4,1100, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1, , , , , ,1100, , , ,1100,1100,1100,1,327.958996722474
2023,10,1068302,1,0055,2,1,20230710683021005524,24,1,4,3,1,2, ,1,17,4,4,30,7,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,367.701605926418
2023,10,1068302,1,0056,1,1,20230710683021005611,24,1,1,1,1,2, ,1,78,1,1,5,3,1945,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,6,5, ,1,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,288.01298189189
2023,10,10715,1,0146,1,1,202307107151014611,24,1,1,1,1,2, ,2,57,1,1,14,10,1965,1, , , , , , , , , , , , , , , ,9112,8121,2, ,3,2,1,1,0,6,5,6,6,5,0,28, ,28,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,1, , , , , , ,1190, , ,1190,1190,1190,1,234.175721798639
2023,10,10715,1,0146,1,1,202307107151014612,24,1,2,3,1,2, ,1,37,2,2,4,8,1986,1, , , , , , , , , , , , , , , ,1323,4100,1, ,2,2,1,8,0,3,4,3,8,3,3,24,40,64,1, ,2, ,2,2, , , , , ,2000,90, , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,2,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,1, , ,390, , , ,3650,2000, ,6040,3650,6040,1,317.107136045291
2023,10,10715,1,0146,1,1,202307107151014613,24,1,3,3,1,2, ,1,25,3,3,1,4,1998,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,5,2,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,349.305503556029
2023,10,10715,1,0146,1,1,202307107151014614,24,1,4,3,1,2, ,2,30,4,4,5,8,1993,1, , , , , , , , , , , , , , , ,5230,5610,3,5,1, ,5,550,4,4,0,4,4,4,4,24, ,24,1, ,2, ,2,2,4,550,80, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,346, , , , ,550, , , ,896,896,896,1,293.140049447797
2023,10,10715,1,0146,1,1,202307107151014616,24,1,5,5,1,2, ,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,10715,1,0146,1,1,202307107151014615,24,1,6,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, 
2023,10,10715,1,0147,1,1,202307107151014711,24,1,1,1,1,2, ,2,32,1,1,16,7,1991,1, , , , , , , , , , , , , , , ,3314,5610,3,5,1, ,1,15,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,2000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , , , ,184,2000, , , ,2000,2000,2184,1,293.140049447797
2023,10,10715,1,0147,1,1,202307107151014712,24,1,2,7,1,2, ,1,26,2,2,21,2,1997,1, , , , , , , , , , , , , , , ,2631,7020,2, ,3,2,1,1,0,9,7,7,0,0,0,23, ,23,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , , , ,1061, , ,1061,1061,1061,1,317.107136045291
2023,10,10715,1,0147,1,1,202307107151014713,24,1,3,7,1,2, ,2,24,3,3,2,6,1999,1, , , , , , , , , , , , , , , ,5230,1071,3,5,1, ,2,40,8,8,8,8,8,0,8,48, ,48,1, ,2, ,2,2,4,1200, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , ,21,1200, , , ,1200,1200,1221,1,346.539671575724
2023,10,10715,1,0148,1,1,202307107151014811,24,1,1,1,1,2, ,1,69,1,1,20,6,1954,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,1, , ,2,2,2,1,2,2,10,7,4, , , , , , , , , , , , ,1,241.957719568311
2023,10,10715,1,0148,1,1,202307107151014812,24,1,2,2,1,2, ,2,59,2,2,18,11,1963,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,251.678733428678
2023,10,11045,1,0079,1,1,202307110451007911,24,1,1,1,1,2, ,1,86,1,1,27,1,1937,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,3,0, ,2,2,2,2,2,2,10,8,4, , , , , , , , , , , , ,1,261.744653421369
2023,10,11045,1,0079,1,1,202307110451007912,24,1,2,2,1,2, ,2,75,2,2,21,4,1948,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,1,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,253.32625572452
2023,10,11045,1,0079,1,1,202307110451007913,24,1,3,3,1,2, ,1,36,3,3,16,11,1986,1, , , , , , , , , , , , , , , ,7111,4100,1, ,3,2,1,2,0,8,8,8,8,8,8,48, ,48,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,6,1, , , , , , ,1082, , ,1082,1082,1082,1,354.548433877839
2023,10,11045,1,0079,1,1,202307110451007914,24,1,5,3,1,2, ,2,49,5,5,17,1,1974,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,1,2,2,2,2,2,10,8,4, , , , , , , , , , , , ,1,272.260636992076
2023,10,11045,1,0079,1,1,202307110451007915,24,1,6,5,1,2, ,2,18,6,6,21,1,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,356.880943185963
2023,10,11045,1,0079,1,1,202307110451007916,24,1,7,5,1,2, ,1,22,7,7,1,4,2001,1, , , , , , , , , , , , , , , ,7512,1074,3,5,1, ,5,5000,0,10,10,10,10,10,10,60, ,60,1, ,2, ,2,1,2,380, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,8,1, , , , ,12,1645, , , ,1645,1645,1657,1,420.307629546555
2023,10,11045,1,0079,1,1,202307110451007917,24,1,4,3,1,2, ,2,34,4,2,19,10,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,2,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,1,2,1,2,1,1,10,9,4, , , , , , , , , , , , ,1,388.757195404759
2023,10,11045,1,0081,1,1,202307110451008111,24,1,1,1,1,2, ,1,78,1,1,12,11,1944,1, , , , , , , , , , , , , , , ,7113,1623,2, ,3,2,1,1,0,0,7,7,0,0,0,14, ,14,1, ,1,1,1,1, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,4,5, ,2,2,2,2,2,2,10,8,1, ,50, , , , ,325, , ,375,375,375,1,261.744653421369
2023,10,11045,1,0081,1,1,202307110451008112,24,1,2,2,1,2, ,2,78,2,2,6,8,1945,1, , , , , , , , , , , , , , , ,5212,4711,2, ,3,2,1,2,0,4,4,4,4,4,0,20, ,20,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,10,5,1, ,43, , , , ,283, , ,326,326,326,1,253.32625572452
2023,10,11045,1,0081,1,1,202307110451008113,24,1,3,3,1,2, ,2,56,3,4,20,6,1967,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,2,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,70, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,8,1, , , , , ,70, , , ,70,70,70,1,272.260636992076
2023,10,11045,1,0081,1,1,202307110451008114,24,1,4,3,1,2, ,1,51,4,4,18,2,1972,1, , , , , , , , , , , , , , , ,7362,1520,3,5,2,3,1,5,0,8,8,8,0,0,0,24, ,24,1, ,1,1,1,1,2,200, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , ,866, , , ,866,866,866,1,329.218180575038
2023,10,11045,1,0082,1,1,202307110451008211,24,1,1,1,1,2, ,1,53,1,1,27,6,1970,1, , , , , , , , , , , , , , , ,2421,1520,1, ,2,1,1,9,0,8,10,8,10,10,8,54, ,54,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,2,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,8,1, , , , , , ,3800, , ,3800,3800,3800,1,248.62303754343
2023,10,11045,1,0082,1,1,202307110451008212,24,1,2,2,1,2, ,2,51,2,2,7,8,1972,1, , , , , , , , , , , , , , , ,5211,4641,2, ,2,1,1,2,0,10,10,10,10,10,10,60, ,60,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , , , , , ,835, , ,835,835,835,1,223.661497616472
2023,10,11045,1,0082,1,1,202307110451008213,24,1,3,3,1,2, ,1,19,3,3,30,5,2004,1, , , , , , , , , , , , , , , ,5223,4641,4, ,2,1,1,3,0,1,1,0,0,0,0,2, , ,1, ,2, , , , , , , , , , , , ,2,4,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,283.307728594277
2023,10,11045,1,0082,1,1,202307110451008214,24,1,4,3,1,2, ,2,16,4,4,31,7,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,356.880943185963
2023,10,11112,1,0011,1,1,202207111121001112,24,1,1,1,1,2, ,2,47,1,1,4,10,1975,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,5,2,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,8,2, , , , , , , , , , , , ,1,265.076061854042
2023,10,11112,1,0011,1,1,202207111121001111,24,1,2,2,1,2, ,1,51,2,2,18,3,1972,1, , , , , , , , , , , , , , , ,7111,4100,1, ,3,2,1,4,0,8,8,8,8,0,0,32,22,54,1, ,2, ,2,2, , , , , , , ,950, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1, , , , , , ,2671, ,950,3621,2671,3621,1,320.530576001421
2023,10,11112,1,0011,1,1,202207111121001114,24,1,3,3,1,2, ,1,27,3,3,27,12,1995,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,8,4, , , , , , , , , , , , ,1,333.987340382577
2023,10,11112,1,0011,1,1,202207111121001115,24,1,4,3,1,2, ,2,16,4,4,28,4,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,8,4, , , , , , , , , , , , ,1,347.4633572287
2023,10,11112,1,0011,1,1,202207111121001116,24,1,5,3,1,2, ,2,30,5,5,16,12,1992,1, , , , , , , , , , , , , , , ,2341,8521,3,5,1, ,2,41,0,6,6,6,6,6,0,30, ,30,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , ,46,1025, , , ,1025,1025,1071,1,308.744441060776
2023,10,11112,1,0011,1,1,202207111121001117,24,1,6,5,1,2, ,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,11112,1,0012,1,1,202207111121001211,24,1,1,1,1,2, ,1,89,1,1,9,2,1934,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,1, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,254.83758029372
2023,10,11112,1,0012,1,1,202207111121001212,24,1,2,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, 
2023,10,11112,1,0012,1,1,202207111121001213,24,1,3,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, 
2023,10,11112,1,0012,1,1,202207111121001214,24,1,4,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, 
2023,10,11112,1,0012,1,1,202207111121001215,24,1,5,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, 
2023,10,11112,1,0013,1,1,202207111121001311,24,1,1,1,1,2, ,2,87,1,1,10,3,1936,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,8,4, , , , , , , , , , , , ,1,265.076061854042
2023,10,11112,1,0014,1,1,202207111121001411,24,1,1,1,1,2, ,1,58,1,1,14,7,1965,1, , , , , , , , , , , , , , , ,5212,4530,1, ,2,1,1,3,0,8,8,8,9,8,8,49, ,49,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , , , ,2650, , ,2650,2650,2650,1,242.062225396615
2023,10,11112,1,0014,1,1,202207111121001412,24,1,2,2,1,2, ,2,57,2,2,19,11,1965,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,265.076061854042
2023,10,11112,1,0014,1,1,202207111121001413,24,1,3,3,1,2, ,1,31,3,3,16,10,1991,1, , , , , , , , , , , , , , , ,3512,9511,2, ,2,1,1,1,0,7,6,8,8,6,7,42,12,54,1, ,2, ,2,2, , , , , , , ,1200, , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,2,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,8,1, , , , , , ,2342, ,1200,3542,2342,3542,1,333.987340382577
2023,10,11112,1,0014,1,1,202207111121001415,24,1,4,3,1,2, ,1,24,4,4,19,6,1999,1, , , , , , , , , , , , , , , ,2411,6920,1, ,2,2,1,5,0,7,7,6,7,6,6,39,11,50,1, ,1,1,1,2, , , , , , , ,1000, , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,2,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,5,1, , , , , , ,2300, ,1000,3300,2300,3300,1,275.831636252178
2023,10,11112,1,0014,1,1,202207111121001416,24,1,5,3,1,2, ,2,29,5,5,23,11,1993,1, , , , , , , , , , , , , , , ,2221,8620,3,5,1, ,3,100,12,12,12,0,12,12,12,72, ,72,1, ,2, ,2,2,4,1350, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , ,453,1350, , , ,1350,1350,1803,1,308.744441060776
2023,10,11112,1,0014,1,1,202207111121001417,24,1,6,5,1,2, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,10796,1,0049,1,1,202307107961004911,24,1,1,1,1,2, ,1,70,1,1,1,7,1953,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,12,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,206.733620640315
2023,10,10796,1,0049,1,1,202307107961004912,24,1,2,2,1,2, ,2,66,2,2,13,1,1957,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,1,2,2, ,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,11,5, ,2,2,2,2,2,2,10,8,4, , , , , , , , , , , , ,1,185.97774227584
2023,10,10796,1,0051,1,1,202307107961005111,24,1,1,1,1,2, ,2,51,1,1,3,3,1972,1, , , , , , , , , , , , , , , ,5414,8010,3,4,1, ,4,101,0,0,0,0,9,9,9,27, ,27,1, ,2, ,2,2,4,1000, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , ,1000, , , ,1000,1000,1000,1,226.388623513532
2023,10,10796,1,0051,1,1,202307107961005112,24,1,2,3,1,2, ,1,31,2,2,10,1,1992,1, , , , , , , , , , , , , , , ,9629,1410,3,5,1, ,5,1010,10,11,10,0,8,10,0,49, ,49,1, ,2, ,2,2,4,1750,350, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,350, , , ,609,1750, , , ,2100,2100,2709,1,285.242408278235
2023,10,10796,1,0051,1,1,202307107961005113,24,1,3,3,1,2, ,2,21,3,3,10,1,2002,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,311.717395316169
