ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,ESTRATO,LLAVE_PANEL,CODCIUDAD,AREA,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,FAC_T300
2023,10,45392,1,0017,1,2,202307453921001712,03,1,2,3,1,2, ,1,16,2,2,11,4,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,180.594276777416
2023,10,45392,1,0017,1,2,202307453921001713,03,1,3,3,1,2, ,2,14,3,3,1,10,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,86.0201412606016
2023,10,45392,1,0017,1,2,202307453921001714,03,1,4,3,1,2, ,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,45392,1,0018,1,2,202307453921001811,03,1,1,1,1,2, ,1,69,1,1,24,7,1954,1, , , , , , , , , , , , , , , ,7113,1622,2, ,3,2,1,1,9,9,9,9,9,9,9,63, ,63,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,1,2,2,2,2,2,10,5,1, ,260, , , , ,1127, , ,1387,1387,1387,1,137.97296638738
2023,10,48885,1,0029,1,2,202210488851002911,03,1,1,1,1,2, ,2,36,1,1,27,6,1987,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,127.288389149028
2023,10,48885,1,0029,1,2,202210488851002912,03,1,2,3,1,2, ,2,18,2,2,5,4,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,186.466513370719
2023,10,48885,1,0029,1,2,202210488851002913,03,1,3,3,1,2, ,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,48885,1,0030,1,2,202210488851003011,03,1,1,1,1,2, ,2,36,1,1,19,4,1987,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,127.288389149028
2023,10,48885,1,0030,1,2,202210488851003012,03,1,2,3,1,2, ,1,19,2,2,3,9,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,136.613637638704
2023,10,48885,1,0030,1,2,202210488851003013,03,1,3,3,1,2, ,1,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,48885,1,0030,1,2,202210488851003014,03,1,4,3,1,2, ,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,48885,1,0031,1,2,202210488851003111,03,1,1,1,1,2, ,2,59,1,1,29,5,1964,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,2,9,8,8,8,8,8,51, ,51,1, ,2, ,2,2,3,400,60, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,5,1,260, , , , ,800, , , ,1060,1060,1060,1,120.440531583567
2023,10,48885,1,0032,1,2,202210488851003212,03,1,1,1,1,2, ,2,44,1,1,23,9,1979,1, , , , , , , , , , , , , , , ,5212,4722,2, ,3,2,1,2,6,10,10,10,10,10,10,66, ,66,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,5,1, ,606, , , , ,166, , ,772,772,772,1,147.267321363032
2023,10,48885,1,0032,1,2,202210488851003211,03,1,2,2,1,2, ,1,45,2,2,21,6,1978,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,3,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,2,350, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1, , , , , ,1516, , , ,1516,1516,1516,1,132.005873501268
2023,10,48885,1,0032,1,2,202210488851003213,03,1,3,3,1,2, ,1,18,3,3,6,6,2005,1, , , , , , , , , , , , , , , ,5223,4722,4, ,3,2,1,2,2,3,4,4,3,3,2,21, ,21,1, ,2, ,2, , , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,1,1,10,5,1, , , , , , , , , ,0,0,0,1,172.783885709899
2023,10,48885,1,0032,1,2,202210488851003214,03,1,4,3,1,2, ,2,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,48885,1,0032,1,2,202210488851003215,03,1,5,3,1,2, ,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,12312,1,0202,1,2,202310123121020211,03,1,1,1,1,2, ,1,43,1,1,7,5,1980,1, , , , , , , , , , , , , , , ,2421,4210,3,5,1, ,5,2000,0,8,8,8,8,0,0,32, ,32,1, ,1,1,1,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,6,1, , , , ,1817,3000, , , ,3000,3000,4817,1,218.886264346314
2023,10,12312,1,0202,1,2,202310123121020212,03,1,2,6,1,2, ,2,77,2,2,8,9,1946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,4,2, ,2, ,3,2, ,1,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,184.128884054933
2023,10,12312,1,0202,1,2,202310123121020213,03,1,3,8,1,2, ,1,40,3,3,8,5,1983,2,1, , , , , , , , , , , , , , ,4214,5221,3,5,1, ,5,1000,0,0,0,0,0,0,0,0, ,48,2,48,2, ,2,2,4,1500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , ,783,1500, , , ,1500,1500,2283,1,240.77001686216
2023,10,1253802,1,0010,1,2,20231012538021001011,03,1,1,1,1,2, ,1,42,1,1,6,6,1981,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,1,1,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,1,2,2,2,2,2,10,8,2, , , , , , , , , , , , ,1,241.569227392616
2023,10,1253802,1,0010,1,2,20230712538021001012,03,1,2,2,1,2, ,2,40,2,2,28,7,1983,1, , , , , , , , , , , , , , , ,5212,4771,2, ,3,2,1,3,0,10,5,10,6,6,6,43, ,43,1, ,1,2,2,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1, , , , , , ,100, , ,100,100,100,1,195.243801486675
2023,10,1253802,1,0010,1,2,20230712538021001013,03,1,3,3,1,2, ,2,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,1253802,1,0010,1,2,20230712538021001014,03,1,4,3,1,2, ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,1253802,1,0010,1,2,20230712538021001015,03,1,5,3,1,2, ,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,1253802,1,0010,1,2,20230712538021001011,03,1,6,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, 
2023,10,12286,1,0053,1,2,202307122861005311,03,1,1,1,1,2, ,1,75,1,1,14,6,1948,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,5,1, ,1,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,201.664395342196
2023,10,12286,1,0053,1,2,202307122861005312,03,1,2,2,1,2, ,2,68,2,2,7,4,1955,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,1,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,183.996108144834
2023,10,12173,1,0023,1,2,202210121731002312,03,1,1,1,1,2, ,2,44,1,1,19,9,1979,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,208.262098019726
2023,10,12173,1,0023,1,2,202310121731002312,03,1,2,2,1,2, ,1,23,2,2,1,7,2000,1, , , , , , , , , , , , , , , ,4110,6202,3,5,2,2,1,12,0,8,8,8,8,8,5,45,20,65,1, ,2, ,2,2,4,2000, , , ,500, , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,10,9,1, , , , , ,2000, ,500, ,2500,2000,2500,1,223.519544735792
2023,10,12173,1,0023,1,2,202210121731002313,03,1,3,3,1,2, ,1,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,12173,1,0023,1,2,202310121731002314,03,1,4,3,1,2, ,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,12173,1,0023,1,2,202310121731002315,03,1,5,7,1,2, ,2,44,5,5,19,9,1979,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,1,2,2,2,2,10,9,4, , , , , , , , , , , , ,1,208.262098019726
2023,10,12173,1,0023,1,2,202310121731002316,03,1,6,11,1,2, ,1,44,6,6,12,4,1979,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,6,0,8,8,8,8,8,5,45, ,45,1, ,1,1,1,2,2,540, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,1,2,2,2,2,2,10,8,1, , , , , ,2338, , , ,2338,2338,2338,1,257.676370418468
2023,10,12173,1,0023,1,2,202310121731002317,03,1,7,3,1,2, ,2,23,7,7,9,4,2000,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2, ,3432,7410,2, ,3,2,1,1,0,0,5,0,0,0,0,5, ,5,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,1, , , , , , ,100, , ,100,100,100,1,277.548753016352
2023,10,12173,1,0023,1,2,202310121731002318,03,1,8,8,1,2, ,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,12173,1,0023,1,2,202210121731002314,03,1,9,6,1,2, ,1,91,9,5,19,5,1932,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,1,2,2,10,9,4, , , , , , , , , , , , ,1,247.595814392754
2023,10,48866,1,0086,1,2,202307488661008611,03,1,1,1,1,2, ,1,25,1,1,5,3,1998,1, , , , , , , , , , , , , , , ,7212,2511,3,5,1, ,1,8,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,1,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,5,1, , , , ,125,1025, , , ,1025,1025,1150,1,187.710550376669
2023,10,48866,1,0086,1,2,202307488661008612,03,1,2,2,1,2, ,2,34,2,2,31,10,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,1,1,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,3, , , , , , , , , , , , ,1,166.881510308566
2023,10,48866,1,0086,1,2,202307488661008613,03,1,3,3,1,2, ,1,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,48866,1,0086,1,2,202307488661008614,03,1,4,3,1,2, ,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,45397,1,0005,1,2,202207453971000511,03,1,1,1,1,2, ,1,41,1,1,21,7,1982,1, , , , , , , , , , , , , , , ,4110,4630,3,5,1, ,2,50,0,8,8,8,8,8,8,48,24,72,1, ,2, ,2,2,4,2500, , , , , ,2200, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , ,832,2500, , ,2200,4700,2500,5532,1,145.835003664444
2023,10,45397,1,0005,1,2,202207453971000512,03,1,2,2,1,2, ,2,44,2,2,29,7,1979,1, , , , , , , , , , , , , , , ,9411,5610,2, ,3,2,1,1,0,0,0,0,0,0,5,5,5,10,1, ,2, ,2,1, , , , , ,450, , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, ,43, , , , ,360,450, ,853,403,853,1,155.809504175671
2023,10,45397,1,0005,1,2,202207453971000513,03,1,3,3,1,2, ,1,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,45397,1,0005,1,2,202207453971000514,03,1,4,3,1,2, ,1,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,12133,1,0005,1,2,202310121331000511,03,1,1,1,1,2, ,2,51,1,1,7,12,1971,1, , , , , , , , , , , , , , , ,9533,4799,2, ,3,2,1,1,0,2,0,2,0,1,0,5, ,5,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,9,1, ,20, , , , ,100, , ,120,120,120,1,213.666617131423
2023,10,12133,1,0005,1,2,202310121331000512,03,1,2,3,1,2, ,2,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,12270,1,0031,1,2,202210122701003111,03,1,1,1,1,2, ,1,53,1,1,1,1,1970,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,5,3,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,4, ,2,2,2,2,2,2,10,6,2, , , , , , , , , , , , ,1,161.397394801177
2023,10,12270,1,0031,1,2,202210122701003112,03,1,2,6,1,2, ,2,92,2,2,24,9,1931,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,1,1,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,128.453911680785
2023,10,12270,1,0031,1,2,202310122701003113,03,1,3,7,2, ,2,2,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2023,10,12270,1,0031,1,2,202310122701003114,03,1,4,7,2, ,2,2,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2023,10,1206702,1,0014,1,2,20230712067021001411,03,1,1,1,1,2, ,1,53,1,1,5,11,1969,1, , , , , , , , , , , , , , , ,8322,8411,3,2, , ,5,2000,0,8,8,8,8,8,8,48,14,62,1, ,2, ,2,2,4,1680, , , , , ,1000,180, , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,5,1, , , ,180,620,1680, , ,1000,2860,1680,3480,1,171.811537009778
2023,10,1206702,1,0014,1,2,20230712067021001412,03,1,2,2,1,2, ,2,48,2,2,18,5,1975,1, , , , , , , , , , , , , , , ,5223,4752,4, ,3,2,1,3,0,2,4,4,4,4,2,20, ,20,1, ,2, ,2, , , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , , , , ,0,0,0,1,137.699828865703
2023,10,1206702,1,0014,1,2,20230712067021001413,03,1,3,3,1,2, ,1,19,3,3,24,5,2004,1, , , , , , , , , , , , , , , ,5223,4752,4, ,3,2,1,3,1,1,1,1,1,1,1,7, , ,1, ,1,2, , , , , , , , , , , ,2,4,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,203.335778575306
2023,10,1206702,1,0014,1,2,20230712067021001414,03,1,4,3,1,2, ,1,26,4,4,12,10,1997,1, , , , , , , , , , , , , , , ,2512,6201,3,5,1, ,2,40,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,1300, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , ,116,1300, , , ,1300,1300,1416,1,168.492206798127
2023,10,48890,1,0038,1,2,202210488901003811,03,1,1,1,1,2, ,2,45,1,1,1,4,1978,2,2,1, , , , , , , , , , , , , ,5212,4721,2, ,3,2,1,2,0,0,0,0,0,0,0,0, ,90,2,90,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,2,2,2,2,2,2,2,10,5,1, ,260, , , , ,523, , ,783,783,783,1,93.1350943991399
2023,10,48890,1,0038,1,2,202210488901003812,03,1,2,3,1,2, ,2,22,2,2,3,7,2001,1, , , , , , , , , , , , , , , ,5141,9602,7,5,2,2,1,3,0,6,0,6,0,7,0,19,54,73,1, ,1,1,1,1,2,285, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1, , , , , ,1234, , , ,1234,1234,1234,1,144.192126161538
2023,10,48890,1,0038,1,2,202310488901003813,03,1,3,6,1,2, ,2,75,3,3,31,8,1948,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,1,9,4, , , , , , , , , , , , ,1,93.1350943991399
2023,10,12453,1,0025,1,2,202307124531002511,03,1,1,1,1,2, ,2,49,1,1,20,8,1974,1, , , , , , , , , , , , , , , ,5212,4773,2, ,2,2,1,3,6,0,0,9,5,9,0,29,8,37,1, ,1,2,2,2, , , , , , , ,600, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,4,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , ,1336, ,600,1936,1336,1936,1,194.485821061248
2023,10,12453,1,0025,1,2,202307124531002512,03,1,2,3,1,2, ,1,28,2,2,15,6,1995,1, , , , , , , , , , , , , , , ,5211,4649,2, ,2,2,1,1,0,7,7,7,7,7,7,42,5,47,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , , , ,2468, , ,2468,2468,2468,1,237.976658732924
2023,10,12453,1,0025,1,2,202307124531002513,03,1,3,3,1,2, ,1,16,3,3,19,6,2007,1, , , , , , , , , , , , , , , ,5223,4773,4, ,2,2,1,3,2,0,0,0,0,2,0,4,2, ,1, ,1,1, , , , , , , , , , , ,2,4,1,1,4, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,3, , , , , , , , , , , , ,1,287.189360895396
2023,10,12131,1,0042,1,2,202207121311004211,03,1,1,1,1,2, ,2,61,1,1,6,1,1962,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,9,3, ,1,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,199.311392587483
