ANIO,MES,AREA,ESTRATO,LLAVE_PANEL,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,FAC_T300
2022,07,1,2,202207121371006511,12137,1,0065,1,1,1,1,2, ,1,57,1,1,20,11,1964,1, , , , , , , , , , , , , , , ,2330,8521,3,2, , ,5,2000,0,7,7,7,7,7,0,35, ,30,2,30,2, ,2,2,4,1500, , , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,10,8,1, , , , ,83,1500, , , ,1500,1500,1583,1,227.551011011127
2022,07,1,2,202207121371006512,12137,1,0065,1,2,2,1,2, ,2,33,2,2,31,8,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1,177.416746751402
2022,07,1,2,202207121371006513,12137,1,0065,1,3,3,1,2, ,2,15,3,3,14,6,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,199.982025861266
2022,07,1,2,202207121371006514,12137,1,0065,1,4,3,1,2, ,1,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,07,1,2,202207121371006611,12137,1,0066,1,1,1,1,2, ,1,47,1,1,14,8,1974,1, , , , , , , , , , , , , , , ,1499,3312,3,5,1, ,1,3,3,12,12,12,12,12,12,75, ,75,1, ,2, ,2,2,4,1025,252, , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,10,4, ,2,2,2,2,2,2,10,8,1,1091, , , ,170,1025, , , ,2116,2116,2286,1,227.551011011127
2022,07,1,2,202207121371006911,12137,1,0069,1,1,1,1,2, ,2,67,1,1,10,1,1955,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,2, ,1,2,2,2,2,2,10,9,4, , , , , , , , , , , , ,1,160.006434654187
2022,07,1,2,202207121371006912,12137,1,0069,1,2,3,1,2, ,2,41,2,2,21,10,1980,1, , , , , , , , , , , , , , , ,9411,5610,2, ,3,2,1,1,3,0,0,9,0,0,0,12,4,16,1, ,1,1,1,2, , , , , , , ,80, , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,8,1, ,18, , , , ,125, ,80,223,143,223,1,213.473715726153
2022,07,1,2,202207121371006921,12137,1,0069,2,1,1,1,2, ,2,50,1,1,22,11,1971,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,1,2,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,2, , , , , , , , , , , , ,1,104.34164650169
2022,07,1,2,202207121371006922,12137,1,0069,2,2,3,1,2, ,1,14,2,2,4,8,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,9,4, , , , , , , , , , , , ,1,228.666874439243
2022,07,1,2,202207121371006931,12137,1,0069,3,1,1,1,2, ,2,45,1,1,22,7,1976,1, , , , , , , , , , , , , , , ,9535,4782,2, ,3,2,1,1,8,8,8,5,8,8,8,53, ,53,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,1, , , , , , ,297, , ,297,297,297,1,221.692478404603
