ANIO,MES,AREA,ESTRATO,LLAVE_PANEL,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,FAC_T300
2023,04,1,3,20220400082023003311,0008202,3,0033,1,1,1,1,2, ,2,44,1,1,24,10,1978,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,5,8,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,8,2, , , , , , , , , , , , ,1,21.3865905256861
2023,04,1,3,20220400082023003312,0008202,3,0033,1,2,2,1,2, ,1,43,2,2,3,1,1980,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,9,9,9,9,9,9,9,63, ,63,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , ,1306, , ,1306,1306,1306,1,41.0385769788113
2023,04,1,3,202301000844006812,00084,4,0068,1,1,1,1,2, ,1,77,1,1,30,1,1946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,3, , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,4, ,2,2,2,2,2,2,10,8,4, , , , , , , , , , , , ,1,58.1319825084822
2023,04,1,3,202301000844006811,00084,4,0068,1,2,3,1,2, ,1,37,2,2,25,7,1985,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,3,2,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,66.4690446958655
2023,04,1,3,202204000395001511,00039,5,0015,1,1,1,1,2, ,2,66,1,1,4,8,1956,1, , , , , , , , , , , , , , , ,5212,4711,2, ,2,2,1,1,0,7,7,7,7,7,7,42,9,51,1, ,2, ,2,2, , , , , , , ,50,15, , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, ,900, ,15, , ,901, ,50,1866,1801,1866,1,21.9510317344099
2023,04,1,3,202204000395001512,00039,5,0015,1,2,3,1,2, ,2,34,2,2,9,4,1988,1, , , , , , , , , , , , , , , ,4417,8412,3,2, , ,5,9998,0,0,8,8,8,8,8,40, ,40,1, ,2, ,2,2,4,2000,500, , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,500, , , ,113,2000, , , ,2500,2500,2613,1,28.2134414704082
2023,04,1,3,202204000395001513,00039,5,0015,1,3,5,1,2, ,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,04,1,3,202204001664010111,00166,4,0101,1,1,1,1,2, ,2,66,1,1,9,10,1956,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,5223,4711,4, ,2,2,1,2,1,1,1,1,1,1,1,7, , ,1, ,2, , , , , , , , , , , , ,2,5,2, , , , ,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,4, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,28.7438292543178
2023,04,1,3,202204001664010112,00166,4,0101,1,2,3,1,2, ,2,47,2,2,1,9,1975,1, , , , , , , , , , , , , , , ,5212,4711,2, ,2,2,1,2,6,15,15,15,15,15,15,96, ,96,1, ,2, ,2,1, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1, ,600, , , , ,620, , ,1220,1220,1220,1,30.48433896633
2023,04,1,3,20230100082024008011,0008202,4,0080,1,1,1,1,2, ,2,40,1,1,10,10,1982,1, , , , , , , , , , , , , , , ,5212,4711,2, ,2,2,1,3,0,6,6,6,6,3,3,30, ,30,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,5,1, ,450, , , , ,866, , ,1316,1316,1316,1,21.3865905256861
