ANIO,MES,AREA,ESTRATO,LLAVE_PANEL,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,FAC_T300
2022,10,1,1,202210036413007211,03641,3,0072,1,1,1,1,2, ,1,54,1,1,9,8,1968,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,1,1,3, , ,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,199.207396931862
2022,10,1,1,202210036413007212,03641,3,0072,1,2,2,1,2, ,2,45,2,2,25,5,1977,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2, ,6122,0146,2, ,3,2,1,2,0,10,10,10,0,0,0,30,24,54,1, ,1,1,1,2, , , , , ,120, , , , , , , , , , ,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1, ,47, , , , ,27,120, ,194,74,194,1,235.778232847516
2022,10,1,1,202210036413007311,03641,3,0073,1,1,1,1,2, ,2,59,1,1,14,10,1962,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,224.858029727864
2022,10,1,1,202210036413007511,03641,3,0075,1,1,1,1,2, ,2,85,1,1,31,8,1937,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,224.858029727864
2022,10,1,1,202210036413007512,03641,3,0075,1,2,3,1,2, ,1,48,2,2,5,11,1973,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,6,8,0,0,8,8,8,8,40, ,40,1, ,2, ,2,2,2,150, , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,1, , , , , ,650, , , ,650,650,650,1,231.743596668025
2022,10,1,1,20221003697022008111,0369702,2,0081,1,1,1,1,2, ,2,37,1,1,1,1,1985,1, , , , , , , , , , , , , , , ,5120,5610,3,5,3,2,1,4,10,0,0,0,0,10,10,30, ,30,1, ,1,2,2,2,2,105,18, , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,1,78, , , , ,455, , , ,533,533,533,1,204.20941670034
2022,10,1,1,20221003697022008112,0369702,2,0081,1,2,3,1,2, ,2,20,2,2,9,7,2002,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,218.657114312249
2022,10,1,1,20221003697022008113,0369702,2,0081,1,3,3,1,2, ,2,17,3,3,17,8,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,2,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,195.899275536856
2022,10,1,1,20221003697022008114,0369702,2,0081,1,4,3,1,2, ,1,14,4,4,5,7,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,2,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,173.491917492897
2022,10,1,1,20221003697022008115,0369702,2,0081,1,5,3,1,2, ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,10,1,1,20221003697022008116,0369702,2,0081,1,6,3,1,2, ,1,18,6,6,30,12,2003,1, , , , , , , , , , , , , , , ,5244,4730,3,5,1, ,1,7,11,0,11,11,11,11,0,55,5,60,1, ,2, ,2,2,4,1250, , , , , ,50, , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1, , , , , ,1250, , ,50,1300,1250,1300,1,201.828066904139
2022,10,1,1,20221003697022008211,0369702,2,0082,1,1,1,1,2, ,1,68,1,1,1,12,1953,1, , , , , , , , , , , , , , , ,5213,4781,2, ,3,2,1,1,0,10,10,10,10,10,10,60, ,60,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1, ,900, , , , ,1955, , ,2855,2855,2855,1,161.34623881884
