ANIO,MES,AREA,ESTRATO,LLAVE_PANEL,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,FAC_T300
2023,04,1,1,202204036322008011,03632,2,0080,1,1,1,1,2, ,1,46,1,1,26,7,1976,1, , , , , , , , , , , , , , , ,9533,4789,2, ,3,2,1,1,0,10,10,0,0,10,10,40, ,60,2,60,1,2,2,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,5,1, ,15, , , , ,692, , ,707,707,707,1,175.999158921306
2023,04,1,1,202204036322008014,03632,2,0080,1,2,3,1,2, ,1,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,04,1,1,202204036322008013,03632,2,0080,1,3,3,1,2, ,1,17,3,3,20,9,2005,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,0,11,0,11,0,0,0,22, ,54,2,54,1,1,1,1, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,1, , , , , , ,446, , ,446,446,446,1,207.584144267132
2023,04,1,1,202207036322008018,03632,2,0080,1,4,4,1,2, ,2,19,4,4,2,5,2003,1, , , , , , , , , , , , , , , ,5120,5610,3,5,3,2,1,6,0,0,8,0,0,0,0,8, ,32,2,32,2, ,2,2,2,25,10, , , , , , , , , , , , , ,2,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1,43, , , , ,108, , , ,151,151,151,1,230.370949750531
2023,04,1,1,202301034871004611,03487,1,0046,1,1,1,1,2, ,1,63,1,1,1,9,1959,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,5,4,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,149.189102101544
2023,04,1,1,202201034871004611,03487,1,0046,1,3,3,1,2, ,1,35,3,3,13,6,1987,1, , , , , , , , , , , , , , , ,2634,8690,2, ,2,2,1,1,0,0,2,0,0,0,0,2, ,4,2,4,1,1,1,1, , , , , , , , , , , , , , , , ,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1, , , , , , ,615, , ,615,615,615,1,177.132586834633
2023,04,1,1,202301034871004614,03487,1,0046,1,2,3,1,2, ,1,40,2,2,27,9,1982,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,1,2, ,2, ,2, ,2, ,1,5,1,4,2, ,2, ,1,5,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,177.132586834633
2023,04,1,1,202301037742000711,03774,2,0007,1,1,1,1,2, ,2,59,1,1,2,9,1963,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,135.867040224377
2023,04,1,1,202301037742000712,03774,2,0007,1,2,5,1,2, ,1,14,2,2,24,5,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,1,1, , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,3, , , , , , , , , , , , ,1,200.546599900802
2023,04,1,1,202304037742000713,03774,2,0007,1,3,3,2, ,2,1,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
