ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,ESTRATO,LLAVE_PANEL,CODCIUDAD,AREA,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,FAC_T300
2023,10,03623,3,0107,1,1,202207036233010712,25,1,2,2,1,2, ,2,50,2,2,14,8,1973,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,85.5618237865355
2023,10,03623,3,0107,1,1,202207036233010713,25,1,3,3,1,2, ,1,23,3,3,27,9,2000,1, , , , , , , , , , , , , , , ,7212,2511,4, ,3,2,1,2,0,0,0,8,8,8,8,32, ,40,2,40,1,1,1, , , , , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1, , , , , , , , , ,0,0,0,1,119.688487315623
2023,10,03630,2,0084,1,1,202307036302008411,25,1,1,1,1,2, ,2,77,1,1,26,11,1945,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,160.721854255514
2023,10,03630,2,0084,1,1,202307036302008412,25,1,2,5,1,2, ,2,32,2,2,13,7,1991,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2, ,9612,3811,2, ,3,2,1,1,0,4,4,3,3,3,0,17, ,17,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,10,7,1, , , , , , ,108, , ,108,108,108,1,193.984069170473
2023,10,03630,2,0085,1,1,202307036302008511,25,1,1,1,1,2, ,2,73,1,1,31,3,1950,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,160.721854255514
2023,10,03630,2,0085,1,1,202307036302008512,25,1,2,2,1,2, ,1,70,2,2,16,2,1953,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,159.273495122824
2023,10,03630,2,0085,1,1,202307036302008513,25,1,3,3,1,2, ,2,33,3,3,9,3,1990,1, , , , , , , , , , , , , , , ,3251,8620,3,5,2,1,1,13,0,9,9,9,9,9,9,54, ,54,1, ,2, ,2,2,3,550, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , , , , ,1100, , , ,1100,1100,1100,1,219.932720188203
2023,10,03630,2,0085,1,1,202307036302008514,25,1,4,3,1,2, ,1,43,4,4,7,2,1980,1, , , , , , , , , , , , , , , ,3115,4520,3,5,2,2,1,7,0,9,9,9,9,9,9,54, ,54,1, ,1,1,1,2,2,350, , , , , , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , , , , ,1516, , , ,1516,1516,1516,1,212.992256229433
2023,10,03630,2,0085,1,1,202307036302008515,25,1,5,4,1,2, ,2,37,5,5,13,8,1986,1, , , , , , , , , , , , , , , ,5141,9602,2, ,2,2,1,1,0,5,4,4,4,5,5,27, ,27,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1, , , , , , ,1382, , ,1382,1382,1382,1,219.109604888892
2023,10,03630,2,0085,1,1,202307036302008516,25,1,6,5,1,2, ,1,15,6,6,2,3,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,244.790439911772
2023,10,03630,2,0085,1,1,202307036302008517,25,1,7,5,1,2, ,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,03630,2,0086,1,1,202307036302008611,25,1,1,1,1,2, ,2,66,1,1,11,1,1957,1, , , , , , , , , , , , , , , ,5212,4721,2, ,2,2,1,1,5,5,6,5,5,5,5,36, ,36,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,10,7,1, ,87, , , , ,792, , ,879,879,879,1,160.721854255514
2023,10,03630,2,0086,1,1,202307036302008612,25,1,2,3,1,2, ,2,31,2,2,28,6,1992,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2, ,5120,5610,2, ,3,2,1,4,0,0,0,0,0,3,10,13,24,37,1, ,1,2,2,2, , , , , ,540,36, , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, ,87,156, , , ,1815,540, ,2598,1902,2598,1,219.109604888892
2023,10,03630,2,0086,1,1,202307036302008613,25,1,3,5,1,2, ,2,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,03630,2,0086,1,1,202307036302008614,25,1,4,5,1,2, ,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,03630,2,0087,1,1,202307036302008711,25,1,1,1,1,2, ,1,33,1,1,10,8,1990,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,0,10,9,10,10,10,9,58, ,58,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,5,1, , , , , , ,869, , ,869,869,869,1,235.66795894265
2023,10,03630,2,0087,1,1,202307036302008712,25,1,2,3,1,2, ,1,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,0367001,2,0015,1,1,20230703670012001511,25,1,1,1,1,2, ,2,19,1,1,17,6,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,178.088021851704
2023,10,0367001,2,0015,1,1,20230703670012001512,25,1,2,6,1,1, ,1,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2023,10,0367001,2,0015,1,1,20230703670012001513,25,1,3,7,1,2, ,1,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,0367001,2,0015,1,1,20231003670012001514,25,1,4,8,2, ,2,1,68, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2023,10,0367001,2,0015,1,1,20231003670012001515,25,1,5,8,2, ,2,2,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2023,10,0367001,2,0016,1,1,20230703670012001611,25,1,1,1,1,2, ,1,71,1,1,28,1,1952,1, , , , , , , , , , , , , , , ,6122,146,2, ,3,2,1,2,2,2,2,2,2,2,2,14, ,14,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,2, ,2,2,2,2,2,2,10,6,1, ,719, , , , ,79, , ,798,798,798,1,129.467287969592
2023,10,0367001,2,0016,1,1,20230703670012001612,25,1,2,2,1,2, ,2,73,2,2,4,1,1950,1, , , , , , , , , , , , , , , ,9211,146,4, ,3,2,1,2,2,2,2,2,2,2,2,14, , ,1, ,2, , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,2, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,130.644603308662
2023,10,0367001,2,0016,1,1,20230703670012001613,25,1,3,3,1,2, ,1,40,3,1,18,1,1983,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,1,10,7,4, , , , , , , , , , , , ,1,191.565404413994
2023,10,0367001,2,0017,1,1,20230703670012001711,25,1,1,1,1,2, ,1,38,1,1,28,12,1984,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2, ,9333,5224,2, ,3,2,1,1,0,5,0,0,5,0,0,10, ,10,1, ,1,1,1,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,9,1, , , , , , ,476, , ,476,476,476,1,169.527488777531
2023,10,0367001,2,0023,1,1,20230703670012002311,25,1,1,1,1,2, ,1,73,1,1,29,9,1950,1, , , , , , , , , , , , , , , ,7231,4520,2, ,3,2,1,1,0,5,5,5,5,5,0,25, ,25,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,4,5, ,2,2,2,2,2,2,10,5,1, , , , , , ,1516, , ,1516,1516,1516,1,129.467287969592
2023,10,0367001,2,0023,1,1,20230703670012002312,25,1,2,2,1,2, ,2,58,2,2,18,3,1965,1, , , , , , , , , , , , , , , ,5212,4711,2, ,3,2,1,1,8,8,8,8,8,8,8,56, ,56,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,4, ,2,2,2,2,2,2,10,7,1, ,65, , , , ,186, , ,251,251,251,1,130.644603308662
2023,10,0367001,2,0023,1,1,20230703670012002313,25,1,3,3,1,2, ,2,17,3,3,18,1,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,4,4,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,2, , , , , , , , , , , , ,1,208.744527375065
2023,10,03689,2,0023,1,1,202210036892002311,25,1,1,1,1,2, ,2,46,1,1,12,11,1976,1, , , , , , , , , , , , , , , ,5213,4781,2, ,2,2,1,1,0,12,12,12,12,12,12,72, ,72,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,1, , , , , , ,1219, , ,1219,1219,1219,1,191.955666613444
2023,10,03689,2,0023,1,1,202210036892002312,25,1,2,3,1,2, ,1,17,2,2,13,9,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,274.473920312974
2023,10,03689,2,0023,1,1,202301036892002313,25,1,3,3,1,2, ,2,27,3,3,12,4,1996,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,7,3,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,245.679007128533
2023,10,03689,2,0023,1,1,202301036892002314,25,1,4,5,1,2, ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,03689,2,0023,1,1,202301036892002315,25,1,5,5,1,2, ,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,03689,2,0023,1,1,202210036892002313,25,1,6,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, 
2023,10,03689,2,0024,1,1,202210036892002411,25,1,1,1,1,2, ,2,41,1,1,24,9,1982,1, , , , , , , , , , , , , , , ,5213,4781,3,5,3,2,1,2,0,8,8,9,9,9,9,52, ,52,1, ,1,2,2,1,2,250, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,1, , , , , ,1083, , , ,1083,1083,1083,1,245.679007128533
2023,10,03689,2,0024,1,1,202210036892002412,25,1,2,3,1,2, ,2,20,2,2,18,11,2002,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,2,2,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,8,2, , , , , , , , , , , , ,1,245.654544188831
2023,10,03689,2,0025,1,1,202210036892002512,25,1,1,1,1,2, ,1,65,1,1,27,4,1958,1, , , , , , , , , , , , , , , ,7212,2511,3,5,3,3,1,3,0,8,0,8,0,8,0,24, ,48,2,48,1,1,1,2,2,200, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,1, , , , , ,866, , , ,866,866,866,1,178.587123843837
2023,10,03689,2,0025,1,1,202210036892002511,25,1,2,2,1,2, ,2,62,2,2,24,9,1961,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,5212,4711,4, ,3,2,1,2,5,10,10,10,10,10,10,65, ,65,1, ,2, ,2, , , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,1, , , , , , , , , ,0,0,0,1,180.211112138943
2023,10,03689,2,0025,1,1,202210036892002521,25,1,3,3,1,2, ,2,36,3,3,3,8,1987,1, , , , , , , , , , , , , , , ,5212,4711,2, ,3,2,1,2,5,10,10,10,10,10,10,65, ,65,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1, ,600, , , , ,220, , ,820,820,820,1,245.679007128533
2023,10,03689,2,0025,1,1,202210036892002522,25,1,4,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, 
2023,10,03689,2,0026,1,1,202210036892002611,25,1,1,1,1,2, ,2,73,1,1,15,12,1949,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,1, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,3, , , , , , , , , , , , ,1,180.211112138943
2023,10,03689,2,0026,1,1,202210036892002612,25,1,2,3,1,2, ,2,47,2,2,25,12,1975,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,9,10,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,191.955666613444
2023,10,03689,2,0026,1,1,202210036892002613,25,1,3,5,1,2, ,2,24,3,3,15,10,1999,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,2,3,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,2, , , , , , , , , , , , ,1,287.942115314949
2023,10,03689,2,0026,1,1,202210036892002614,25,1,4,5,1,2, ,1,16,4,4,4,1,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,274.473920312974
2023,10,03729,2,0081,1,1,202307037292008111,25,1,1,1,1,2, ,1,43,1,1,29,5,1980,1, , , , , , , , , , , , , , , ,5212,4771,2, ,3,2,1,1,4,11,11,11,11,11,11,70, ,70,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,6,1, , , , , , ,4580, , ,4580,4580,4580,1,255.634555730652
2023,10,03729,2,0081,1,1,202307037292008112,25,1,2,2,1,2, ,2,38,2,2,5,5,1985,1, , , , , , , , , , , , , , , ,2341,8521,3,5,1, ,2,40,0,6,6,6,6,6,0,30, ,30,1, ,2, ,2,2,4,3500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,5,1, , , , ,292,3500, , , ,3500,3500,3792,1,263.964541299486
2023,10,03729,2,0081,1,1,202307037292008113,25,1,3,3,1,2, ,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,10,03729,2,0083,1,1,202307037292008311,25,1,1,1,1,2, ,1,68,1,1,16,12,1954,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,6,8,9,8,8,8,9,56, ,56,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,5,1, , , , , , ,449, , ,449,449,449,1,204.416263724077
2023,10,03729,2,0083,1,1,202307037292008312,25,1,2,2,1,2, ,2,54,2,2,12,2,1969,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,192.899312567296
2023,10,03729,2,0083,1,1,202307037292008313,25,1,3,3,1,2, ,1,33,3,3,14,10,1990,1, , , , , , , , , , , , , , , ,9621,4773,3,5,2,3,1,2,0,8,8,8,9,9,9,51, ,51,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,9,3, ,2,2,2,2,2,2,10,5,1, , , , , ,1025, , , ,1025,1025,1025,1,255.634555730652
2023,10,03729,2,0083,1,1,202307037292008314,25,1,4,3,1,2, ,1,29,4,4,23,12,1993,1, , , , , , , , , , , , , , , ,5212,4773,1, ,2,1,1,4,5,8,8,8,8,8,8,53, ,53,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,5, ,2,2,2,2,2,2,10,6,1, ,42, , , , ,1860, , ,1902,1902,1902,1,255.634555730652
2023,10,03729,2,0083,1,1,202307037292008315,25,1,5,3,1,2, ,2,25,5,5,27,7,1998,1, , , , , , , , , , , , , , , ,2342,8510,3,5,2,1,1,8,0,4,4,4,4,4,0,20,6,26,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,5, ,2,2,2,2,2,2,10,8,1, , , , , ,1025, , , ,1025,1025,1025,1,263.964541299486
2023,10,03729,2,0083,1,1,202307037292008316,25,1,6,3,1,2, ,1,21,6,6,4,2,2002,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,9621,4773,4, ,2,2,1,4,0,2,0,2,0,2,0,6, , ,1, ,2, , , , , , , , , , , , ,2,7,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,293.798922372789
2023,10,03729,2,0084,1,1,202307037292008411,25,1,1,1,1,2, ,2,49,1,1,18,3,1974,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,9,2,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,5,2,2,2,2,2,2,10,5,2, , , , , , , , , , , , ,1,192.899312567296
2023,10,03729,2,0084,1,1,202307037292008412,25,1,2,3,1,2, ,2,21,2,2,20,6,2002,1, , , , , , , , , , , , , , , ,5142,9602,3,5,2,2,1,3,5,10,10,10,10,10,10,65, ,65,1, ,2, ,2,1,2,120,60, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,1,260, , , , ,520, , , ,780,780,780,1,308.215378309204
2023,10,03729,2,0084,1,1,202307037292008413,25,1,3,5,1,2, ,2,14,3,3,16,5,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,216.176851626266
2023,10,03815,2,0038,1,1,202207038152003811,25,1,1,1,1,2, ,1,74,1,1,24,6,1949,1, , , , , , , , , , , , , , , ,9521,4781,2, ,3,2,1,1,0,5,0,5,5,0,5,20, ,20,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,1, ,87, , , , ,346, , ,433,433,433,1,198.023820213059
2023,10,03815,2,0038,1,1,202207038152003812,25,1,2,3,1,2, ,1,48,2,2,24,1,1975,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,1,2, , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,11,5, ,1,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,186.966587354199
2023,10,03815,2,0038,2,1,202207038152003821,25,1,1,1,1,2, ,1,60,1,1,8,1,1963,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,0,0,6,6,6,6,0,24,24,63,2,63,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , ,145, , ,145,145,145,1,198.023820213059
