ANIO,MES,AREA,ESTRATO,LLAVE_PANEL,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,FAC_T300
2023,07,1,2,202307013332014814,01333,2,0148,1,4,3,1,2, ,2,56,4,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,07,1,2,202307015793020911,01579,3,0209,1,1,1,1,2, ,1,38,1,1,9,12,1984,1, , , , , , , , , , , , , , , ,9549,4789,2, ,2,2,1,1,8,8,8,8,8,8,8,56, ,56,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,5,2,2,2,2,2,2,10,8,1, , , , , , ,1515, , ,1515,1515,1515,1,60.4384850936176
2023,07,1,2,202307015793020912,01579,3,0209,1,2,7,1,2, ,1,40,2,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,07,1,2,202204015602017911,01560,2,0179,1,1,1,1,2, ,1,59,1,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,07,1,2,202204015602017912,01560,2,0179,1,2,2,1,2, ,2,61,2,2,8,12,1961,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,1, , ,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,3, , , , , , , , , , , , ,1,151.926839639262
2023,07,1,2,202204015602017913,01560,2,0179,1,3,3,1,2, ,2,32,3,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,07,1,2,20220401549012007511,0154901,2,0075,1,1,1,1,2, ,1,66,1,1,1,11,1956,1, , , , , , , , , , , , , , , ,2632,8411,3,2, , ,5,9998,8,8,5,5,8,8,8,50, ,50,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,5,1,4,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , , ,3000, , , ,3000,3000,3000,1,147.150018054692
2023,07,1,2,20220401549012007512,0154901,2,0075,1,2,2,1,2, ,2,62,2,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,07,1,2,20220401549012007513,0154901,2,0075,1,3,3,1,2, ,2,30,3,3,20,2,1993,1, , , , , , , , , , , , , , , ,4417,8610,3,2, , ,5,9998,0,6,6,6,6,6,6,36,3,39,1, ,2, ,2,2,4,1760, , , , , ,60,30, , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , ,30,67,1760, , ,60,1850,1760,1917,1,196.369919879923
2023,07,1,2,20220401549012007514,0154901,2,0075,1,4,3,1,2, ,1,26,4,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,07,1,2,202204016772000511,01677,2,0005,1,1,1,1,2, ,2,70,1,1,5,12,1952,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,2,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,148.528709621185
2023,07,1,2,202204016772000512,01677,2,0005,1,2,3,1,2, ,2,40,2,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,07,1,2,202204016772000513,01677,2,0005,1,3,3,1,2, ,2,38,3,3,23,9,1984,1, , , , , , , , , , , , , , , ,9535,4782,2, ,3,2,1,1,0,2,2,2,2,2,2,12, ,12,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1, ,50, , , , ,450, , ,500,500,500,1,152.767483083479
2023,07,1,2,202204016772000514,01677,2,0005,1,4,3,1,2, ,1,36,4,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
