ANIO,MES,AREA,ESTRATO,LLAVE_PANEL,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,FAC_T300
2023,04,1,2,202204123691002611,12369,1,0026,1,1,1,1,2, ,2,45,1,1,12,6,1977,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,3,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,120.867242228212
2023,04,1,2,202204123691002612,12369,1,0026,1,2,3,1,2, ,2,22,2,2,19,6,2000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,1, , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,8,3, , , , , , , , , , , , ,1,162.128793066635
2023,04,1,2,202204123691002614,12369,1,0026,1,4,7,1,2, ,1,50,4,4,19,12,1972,1, , , , , , , , , , , , , , , ,9629,8130,2, ,3,2,1,1,0,3,0,0,4,4,4,15, ,20,2,20,1,1,1,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,3,2,2,2,2,2,2,10,7,1, , , , , , ,370, , ,370,370,370,1,168.868077409572
2023,04,1,2,202204123691002615,12369,1,0026,1,6,8,2, ,2,1,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2023,04,1,2,202204123691002616,12369,1,0026,1,5,8,1,2, ,1,25,5,5,14,6,1997,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,12,12,12,12,12,12,12,84, ,84,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,8,1, , , , , , ,1282, , ,1282,1282,1282,1,194.00083487167
2023,04,1,2,202304123691002617,12369,1,0026,1,3,4,1,2, ,1,25,3,3,16,7,1997,1, , , , , , , , , , , , , , , ,9612,4669,3,5,4,3,1,3,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,2,420, , , , , , , , , , , , , , ,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1, , , , , ,1819, , , ,1819,1819,1819,1,194.00083487167
2023,04,1,2,202204453561004211,45356,1,0042,1,1,1,1,2, ,1,34,1,1,21,3,1989,1, , , , , , , , , , , , , , , ,5413,8423,3,2, , ,5,9998,0,0,14,5,0,14,5,38,5,72,2,72,2, ,2,2,4,1864, , , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,1, , , , ,113,1864, , , ,1864,1864,1977,1,115.700194231365
2023,04,1,2,202204453561004212,45356,1,0042,1,2,2,1,2, ,2,33,2,2,13,1,1990,1, , , , , , , , , , , , , , , ,5120,5629,2, ,3,2,1,2,0,5,0,0,0,0,0,5,11,16,1, ,1,1,1,1, , , , , , , ,80, , , , , , , , ,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,5,1, , , , , , ,336, ,80,416,336,416,1,112.7340139558
2023,04,1,2,202301125211006511,12521,1,0065,1,1,1,1,2, ,2,34,1,1,17,12,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,9,4, , , , , , , , , , , , ,1,129.617943451083
2023,04,1,2,202301125211006512,12521,1,0065,1,2,2,1,2, ,1,32,2,2,11,12,1990,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,0,12,12,12,12,12,12,72, ,72,1, ,2, ,2,1, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,1, , , , , , ,1202, , ,1202,1202,1202,1,192.391919593882
2023,04,1,2,202301125211006513,12521,1,0065,1,3,3,1,2, ,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,04,1,2,202301489131004611,48913,1,0046,1,1,1,1,2, ,1,25,1,1,3,12,1997,1, , , , , , , , , , , , , , , ,8322,4921,2, ,3,2,1,1,6,11,11,11,11,11,11,72, ,72,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1, , , , , , ,969, , ,969,969,969,1,120.832596204736
2023,04,1,2,202201488451001111,48845,1,0011,1,1,1,1,2, ,2,55,1,1,18,8,1967,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2, ,7518,1102,2, ,3,2,1,3,0,0,0,3,3,0,0,6, ,6,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,1, ,2,2,2,2,2,2,10,7,1, ,9, , , , ,69, , ,78,78,78,1,202.642496480558
2023,04,1,2,20230112059011000211,1205901,1,0002,1,1,1,1,2, ,1,30,1,1,24,10,1992,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,3,0,0,9,9,9,9,0,36, ,36,1, ,1,1,1,2,2,260, , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,1, , , , , ,1126, , , ,1126,1126,1126,1,173.465972564756
2023,04,1,2,20230112059011000212,1205901,1,0002,1,2,2,1,2, ,2,26,2,2,16,1,1997,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,116.86718792581
2023,04,1,2,20230112059011000213,1205901,1,0002,1,3,3,1,2, ,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,04,1,2,20230112059011000214,1205901,1,0002,1,4,3,1,2, ,2,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,04,1,2,202204453561004411,45356,1,0044,1,1,1,1,2, ,1,78,1,1,24,9,1944,1, , , , , , , , , , , , , , , ,7421,9522,2, ,3,2,1,1,0,6,8,4,4,8,0,30,5,35,1, ,2, ,2,2, , , , , , , ,100, , , , , , , , ,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , , , , , ,1040, ,100,1140,1040,1140,1,93.843140499897
2023,04,1,2,202304123781007511,12378,1,0075,1,1,1,1,2, ,1,60,1,1,22,10,1962,1, , , , , , , , , , , , , , , ,9611,3811,2, ,3,2,1,1,0,4,5,0,0,0,0,9, ,28,2,28,1,1,1,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,1,1, , , , , , ,1559, , ,1559,1559,1559,1,141.417056894567
