ANIO,MES,AREA,ESTRATO,LLAVE_PANEL,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,FAC_T300
2023,01,1,1,202107109881009611,10988,1,0096,1,1,1,1,2, ,1,53,1,1,24,7,1969,2,1, , , , , , , , , , , , , , ,3422,8510,7,2, , ,5,9998,0,0,0,0,0,0,0,0, ,25,2,25,2, ,2,2,4,300, , , , , , , , , , , , , , ,1,2, ,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,5,1, , , , , ,300, , , ,300,300,300,1,223.375151425298
2023,01,1,1,202107109881009612,10988,1,0096,1,2,6,1,2, ,2,80,2,2,15,4,1942,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,1,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,223.365952475323
2023,01,1,1,202107109881009613,10988,1,0096,1,3,7,1,2, ,2,56,3,3,27,1,1967,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,10,10,10,10,10,10,10,70, ,70,1, ,1,2,2,2,4,300, , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1, , , , , ,300, , , ,300,300,300,1,197.072059339257
2023,01,1,1,202301102511010011,10251,1,0100,1,1,1,1,2, ,1,41,1,1,25,7,1981,1, , , , , , , , , , , , , , , ,9629,1079,3,5,1, ,5,1000,0,0,0,0,8,8,8,24, ,48,2,48,2, ,2,2,4,2500, , , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,5, ,2,2,2,2,2,2,10,7,1, , , , ,750,2500, , , ,2500,2500,3250,1,317.744787019303
2023,01,1,1,202301102511010012,10251,1,0100,1,2,2,1,2, ,2,30,2,2,20,6,1992,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,341.273662360344
2023,01,1,1,202301102511010013,10251,1,0100,1,3,3,1,2, ,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,01,1,1,202301102511010014,10251,1,0100,1,4,3,1,2, ,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,01,1,1,202201104371008811,10437,1,0088,1,1,1,1,2, ,2,80,1,1,25,5,1942,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,8,4, , , , , , , , , , , , ,1,234.53680864412
2023,01,1,1,202201104371008812,10437,1,0088,1,2,3,1,2, ,1,46,2,2,2,1,1977,1, , , , , , , , , , , , , , , ,9549,4789,2, ,3,2,1,1,0,7,7,7,7,7,7,42, ,42,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,7, ,3,2,2,2,2,1,2,10,9,1, , , , , , ,417, , ,417,417,417,1,319.473099870821
2023,01,1,1,202107487341006311,48734,1,0063,1,1,1,1,2, ,2,31,1,1,3,12,1991,1, , , , , , , , , , , , , , , ,5131,5610,3,5,2,2,1,10,0,4,4,4,4,4,4,24, ,24,1, ,2, ,2,2,4,550,10, , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,300, , , , ,550, , , ,850,850,850,1,119.64719004601
