ANIO,MES,AREA,ESTRATO,LLAVE_PANEL,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,FAC_T300
2022,01,1,1,20220103324011007811,0332401,1,0078,1,1,1,1,2, ,2,35,1,1,2,6,1986,1, , , , , , , , , , , , , , , ,3322,6110,3,5,1, ,5,9998,0,10,10,10,10,10,12,62, ,62,1, ,2, ,2,2,3,850, , , , , , , , , , , , , , ,2,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , ,1700, , , ,1700,1700,1700,1,165.509325757917
2022,01,1,1,20220103324011007812,0332401,1,0078,1,2,2,1,2, ,1,43,2,2,22,8,1978,2,1, , , , , , , , , , , , , , ,5221,6110,3,5,1, ,5,9998,0,0,0,0,0,0,0,0, ,30,2,30,2, ,2,2,4,2000,275, , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,5,1,206, , , ,100,2000, , , ,2206,2206,2306,1,184.48936390464
2022,01,1,1,20220103324011007813,0332401,1,0078,1,3,3,1,2, ,2,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,01,1,1,20220103324011007814,0332401,1,0078,1,4,8,1,1, ,2,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2022,01,1,1,20220103324011007815,0332401,1,0078,1,5,11,1,1, ,1,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2022,01,1,1,20220103324011007911,0332401,1,0079,1,1,1,1,2, ,2,65,1,1,15,4,1956,2,1, , , , , , , , , , , , , , ,2259,8610,3,3, , ,5,9998,0,0,0,0,0,0,0,0, ,36,2,36,2, ,2,2,4,3000,150, , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,13, , , ,50,3000, , , ,3013,3013,3063,1,151.998279722322
2022,01,1,1,20220103324011008011,0332401,1,0080,1,1,1,1,2, ,2,52,1,1,1,4,1969,1, , , , , , , , , , , , , , , ,9533,4799,2, ,3,2,1,1,2,2,2,2,2,2,2,14, ,14,1, ,1,1,1,1, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,6,1, , , , , , ,600, , ,600,600,600,1,199.949568592663
2022,01,1,1,20220103324011008012,0332401,1,0080,1,2,3,1,2, ,1,20,2,2,10,2,2001,1, , , , , , , , , , , , , , , ,5131,5610,3,5,1, ,1,5,4,0,0,4,4,4,4,20, ,20,1, ,2, ,2,2,4,700,100, , , , , , , , , , , , , ,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,100, , , ,17,700, , , ,800,800,817,1,240.727306454996
2022,01,1,1,20220103391021001611,0339102,1,0016,1,1,1,1,2, ,1,49,1,1,23,8,1972,1, , , , , , , , , , , , , , , ,7127,4322,2, ,3,2,1,1,10,10,0,0,0,10,0,30, ,50,2,50,1,1,1,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,3, ,2,2,2,2,2,2,10,5,1, , , , , , ,930, , ,930,930,930,1,268.6668493187
2022,01,1,1,20220103391021001612,0339102,1,0016,1,2,2,1,2, ,2,47,2,2,13,10,1974,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,194.003863185116
2022,01,1,1,20220103391021001613,0339102,1,0016,1,3,3,1,2, ,2,19,3,3,10,6,2002,1, , , , , , , , , , , , , , , ,5223,4772,3,5,3,2,1,2,2,2,2,2,2,2,2,14, ,14,1, ,1,1,1,1,5, ,50, , , , , , , , , , , , , ,2,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,8,1,50, , , , , , , , ,50,50,50,1,310.716477058727
2022,01,1,1,20220103391021001614,0339102,1,0016,1,4,3,1,2, ,2,16,4,4,2,1,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,2,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,286.575149185301
2022,01,1,1,20220103391021001615,0339102,1,0016,1,5,3,1,2, ,1,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,01,1,1,20220103391021001711,0339102,1,0017,1,1,1,1,2, ,1,44,1,1,30,3,1977,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,5,0,10,10,10,10,10,10,60, ,60,1, ,2, ,2,1,2,300, , , , , , , , , , , , , , ,2,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,6,1, , , , , ,1299, , , ,1299,1299,1299,1,236.993465571511
2022,01,1,1,20220103391021001712,0339102,1,0017,1,2,2,1,2, ,2,43,2,2,15,4,1978,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,4, , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,2,1,2,2,2,2,2,10,8,3, , , , , , , , , , , , ,1,245.328466890105
2022,01,1,1,20220103391021001713,0339102,1,0017,1,3,3,1,2, ,1,18,3,3,8,12,2003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,8,4, , , , , , , , , , , , ,1,261.563393170206
2022,01,1,1,20220103391021001714,0339102,1,0017,1,4,3,1,2, ,2,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
