ANIO,MES,AREA,ESTRATO,LLAVE_PANEL,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,FAC_T300
2023,07,1,3,202304000575002711,00057,5,0027,1,1,1,1,2, ,1,63,1,1,28,10,1959,1, , , , , , , , , , , , , , , ,4110,8411,3,2, , ,5,9998,0,8,8,8,0,0,0,24, ,40,2,40,2, ,2,2,4,5000, , , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , ,100,5000, , , ,5000,5000,5100,1,34.0965819947789
2023,07,1,3,202307000575002712,00057,5,0027,1,2,7,1,2, ,2,65,2,2,10,9,1957,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,9,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,21.5805813212441
2023,07,1,3,202307000575002713,00057,5,0027,1,3,8,1,2, ,1,28,3,3,6,12,1994,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,5,1,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,8,2, , , , , , , , , , , , ,1,53.2895908334118
2023,07,1,3,20230700078013000311,0007801,3,0003,1,1,1,1,2, ,2,44,1,1,20,12,1978,1, , , , , , , , , , , , , , , ,9612,3811,2, ,3,2,1,2,0,0,16,5,6,0,0,27, ,27,1, ,2, ,2,1, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,10,7,1, , , , , , ,952, , ,952,952,952,1,22.3274296380537
2023,07,1,3,20230700078013000312,0007801,3,0003,1,2,3,1,2, ,2,21,2,2,26,5,2002,1, , , , , , , , , , , , , , , ,7421,9512,3,5,4,3,1,4,0,5,5,5,5,5,0,25,4,29,1, ,2, ,2,2,2,150, , , , , ,90, , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1, , , , , ,650, , ,90,740,650,740,1,20.7786702477712
2023,07,1,3,20230700078013000313,0007801,3,0003,1,3,3,1,2, ,2,16,3,3,25,1,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,21.3842678258753
2023,07,1,3,20230700078013000314,0007801,3,0003,1,4,3,1,2, ,1,14,4,4,15,9,2008,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,9612,3811,4, ,3,2,1,2,0,2,0,0,2,0,0,4, , ,1, ,2, , , , , , , , , , , , ,1, , , , ,5,1,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,24.1377475865531
2023,07,1,3,20230700078013000315,0007801,3,0003,1,5,3,1,2, ,1,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,07,1,3,20230700078013000316,0007801,3,0003,1,6,3,1,2, ,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,07,1,3,20230700078013000317,0007801,3,0003,1,7,3,1,2, ,2,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
