ANIO,MES,AREA,ESTRATO,LLAVE_PANEL,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,FAC_T300
2023,04,1,1,20220111104021008212,1110402,1,0082,1,2,2,1,2, ,2,57,2,2,18,11,1965,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,498.029503737189
2023,04,1,1,20220111104021008213,1110402,1,0082,1,3,3,1,2, ,2,22,3,3,18,6,2000,1, , , , , , , , , , , , , , , ,2342,8510,3,5,1, ,1,5,0,7,7,7,7,7,0,35, ,35,1, ,1,2,2,2,4,1025, , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , , ,1025, , , ,1025,1025,1025,1,612.226938905215
2023,04,1,1,202301106871003911,10687,1,0039,1,1,1,1,2, ,1,34,1,1,9,1,1989,1, , , , , , , , , , , , , , , ,5212,4763,2, ,2,1,1,1,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,12,6,1, , , , , , ,500, , ,500,500,500,1,320.439817734187
2023,04,1,1,202301106871003912,10687,1,0039,1,2,2,1,2, ,2,38,2,2,12,6,1984,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,208.4145998101
2023,04,1,1,202204104281000911,10428,1,0009,1,1,1,1,2, ,2,59,1,1,27,10,1963,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,7,4,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,240.989096775369
2023,04,1,1,202204104281000912,10428,1,0009,1,2,3,1,2, ,2,18,2,2,4,8,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,2,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,372.086346852523
2023,04,1,1,202304103061012111,10306,1,0121,1,1,1,1,2, ,1,34,1,1,3,11,1988,1, , , , , , , , , , , , , , , ,8133,4322,3,5,1, ,5,9998,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,1250, , , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1, , , , ,416,1250, , , ,1250,1250,1666,1,353.501556784841
2023,04,1,1,202304103061012112,10306,1,0121,1,2,2,1,2, ,2,40,2,2,29,9,1982,1, , , , , , , , , , , , , , , ,9112,8121,3,5,1, ,5,520,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,1050, , , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,1, , , , ,340,1050, , , ,1050,1050,1390,1,288.012052828871
2023,04,1,1,202201109181004011,10918,1,0040,1,1,1,1,2, ,1,30,1,1,14,11,1992,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,4,11,11,11,11,11,15,74, ,80,2,80,1,2,2,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,8,1, , , , , , ,1680, , ,1680,1680,1680,1,571.357121858223
2023,04,1,1,202201109181004012,10918,1,0040,1,2,2,1,2, ,2,27,2,2,28,12,1995,2,2,1, , , , , , , , , , , , , ,5120,5610,1, ,3,2,1,2,0,0,0,0,0,0,0,0, ,84,2,84,1,1,1,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,10,8,1, ,217, , , , ,1370, , ,1587,1587,1587,1,371.611639098831
2023,04,1,1,202201109181004013,10918,1,0040,1,3,3,1,2, ,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,04,1,1,202201109181004014,10918,1,0040,1,4,3,1,2, ,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,04,1,1,202301106871003913,10687,1,0039,1,3,3,1,2, ,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,04,1,1,20230410672021000911,1067202,1,0009,1,1,1,1,2, ,1,72,1,1,8,5,1950,1, , , , , , , , , , , , , , , ,2611,6910,2, ,3,2,1,1,0,4,4,4,4,4,0,20,17,37,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,11,6, ,2,2,2,2,2,2,10,7,1, , , ,13, , ,1590, ,666,2269,1590,2269,1,166.846371622555
2023,04,1,1,20230410672021000912,1067202,1,0009,1,2,2,1,2, ,2,64,2,2,24,12,1958,1, , , , , , , , , , , , , , , ,3221,8610,3,2, , ,5,9998,6,6,6,5,7,0,6,36, ,36,1, ,2, ,2,2,4,3000,10, , , , , , , , , , , , , ,2,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,9,3, ,2,2,2,2,2,2,10,5,1,43, , , ,67,3000, , , ,3043,3043,3110,1,141.57902662607
2023,04,1,1,20230410672021000913,1067202,1,0009,1,3,3,1,1, ,2,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2023,04,1,1,20230410672021000914,1067202,1,0009,1,4,3,1,2, ,2,26,4,4,20,10,1996,1, , , , , , , , , , , , , , , ,2611,6910,2, ,3,2,1,1,0,8,3,5,8,8,8,40, ,40,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,2,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,6, ,2,2,2,2,2,2,10,7,1, , , , , , ,1450, , ,1450,1450,1450,1,182.746606852326
2023,04,1,1,202207104191000511,10419,1,0005,1,1,1,1,2, ,1,27,1,1,14,10,1995,1, , , , , , , , , , , , , , , ,4321,4721,3,5,1, ,2,50,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,2,4,1400, , , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , ,292,1400, , , ,1400,1400,1692,1,227.453004219714
2023,04,1,1,202207104191000512,10419,1,0005,1,2,2,1,2, ,2,26,2,2,27,8,1996,1, , , , , , , , , , , , , , , ,5212,4773,3,5,1, ,5,1500,8,8,8,8,0,8,8,48, ,48,1, ,2, ,2,2,4,1425, , , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,1, , , , , ,1425, , , ,1425,1425,1425,1,195.089717458319
2023,04,1,1,202207104191000513,10419,1,0005,1,3,3,1,2, ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,04,1,1,202304103061012113,10306,1,0121,1,3,3,1,2, ,2,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,04,1,1,202304103061012114,10306,1,0121,1,4,3,1,2, ,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,04,1,1,202304103061012011,10306,1,0120,1,1,1,1,2, ,1,63,1,1,16,11,1959,1, , , , , , , , , , , , , , , ,7431,9529,2, ,3,2,1,1,0,3,3,3,3,3,3,18, ,18,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,2,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , ,363, , ,363,363,363,1,242.733592479208
2023,04,1,1,202204101391006711,10139,1,0067,1,1,1,1,2, ,1,65,1,1,22,10,1957,1, , , , , , , , , , , , , , , ,4417,8610,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,1800, , , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1, , , , ,67,1800, , , ,1800,1800,1867,1,161.13585592714
2023,04,1,1,202204101391006712,10139,1,0067,1,2,2,1,2, ,2,61,2,2,10,7,1961,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,171.736782752682
2023,04,1,1,202204101391006721,10139,1,0067,1,3,3,1,2, ,2,42,3,3,1,5,1980,1, , , , , , , , , , , , , , , ,2342,8521,3,2, , ,5,9998,0,6,6,6,6,6,0,30, ,30,1, ,2, ,2,2,4,2850, , , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,6,1, , , , , ,2850, , , ,2850,2850,2850,1,176.49188667732
2023,04,1,1,202204101391006722,10139,1,0067,1,4,5,1,2, ,1,19,4,4,24,5,2003,1, , , , , , , , , , , , , , , ,9621,5610,3,5,2,2,1,9,3,3,3,3,3,3,3,21, ,21,1, ,2, ,2,2,2,300,75, , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,6,1,325, , , , ,1299, , , ,1624,1624,1624,1,227.440508423674
2023,04,1,1,202204101391006723,10139,1,0067,1,5,5,1,2, ,1,16,5,5,24,9,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,237.452479489483
2023,04,1,1,202204101391006724,10139,1,0067,1,6,5,1,2, ,1,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,04,1,1,202204101391006725,10139,1,0067,1,7,5,1,2, ,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,04,1,1,202204101391006713,10139,1,0067,1,8,8,1,2, ,2,37,8,8,27,8,1985,1, , , , , , , , , , , , , , , ,2611,8291,3,5,1, ,1,15,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,6,1, , , , ,500,3000, , , ,3000,3000,3500,1,176.49188667732
2023,04,1,1,20230410672021001011,1067202,1,0010,1,1,1,1,2, ,2,54,1,1,4,4,1969,1, , , , , , , , , , , , , , , ,5212,4711,2, ,2,2,1,1,8,12,12,12,12,12,12,80, ,80,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,4,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, ,300, , , , ,820, , ,1120,1120,1120,1,141.57902662607
2023,04,1,1,20230410672021001012,1067202,1,0010,1,2,6,1,2, ,1,86,2,2,5,5,1936,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,237.669738715187
2023,04,1,1,202201103181000221,10318,1,0002,2,1,1,1,2, ,1,37,1,1,3,2,1986,1, , , , , , , , , , , , , , , ,7212,2592,1, ,2,1,1,3,0,8,8,8,0,0,5,29, ,48,2,48,2, ,2,1, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , , , ,1950, , ,1950,1950,1950,1,398.413531661612
2023,04,1,1,202201103181000222,10318,1,0002,2,2,2,1,2, ,2,33,2,2,20,2,1990,1, , , , , , , , , , , , , , , ,3432,1313,3,5,2,1,1,2,0,4,4,4,0,0,4,16, ,24,2,24,2, ,2,2,4,1200, , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1, , , , ,50,1200, , , ,1200,1200,1250,1,341.725023989365
2023,04,1,1,202304103181000223,10318,1,0002,2,3,3,1,2, ,2,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,04,1,1,202301106921006711,10692,1,0067,1,1,1,1,2, ,1,62,1,1,3,6,1960,1, , , , , , , , , , , , , , , ,5211,4649,2, ,2,1,1,2,0,8,7,10,8,8,8,49, ,49,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,8,1, ,250, , , , ,1197, , ,1447,1447,1447,1,270.785127559114
2023,04,1,1,202301106921006712,10692,1,0067,1,2,2,1,2, ,2,61,2,2,1,2,1962,1, , , , , , , , , , , , , , , ,2341,8521,3,2, , ,5,9998,0,7,7,7,7,7,0,35,13,48,1, ,2, ,2,2,4,2500, , , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,9,5, ,2,2,2,2,2,2,10,8,1, , , , ,67,2500, , , ,2500,2500,2567,1,198.708990907157
2023,04,1,1,202201109751002011,10975,1,0020,1,1,1,1,2, ,1,43,1,1,12,6,1979,1, , , , , , , , , , , , , , , ,7221,2511,3,5,2,2,1,2,0,8,8,8,0,0,8,32, ,48,2,48,1,1,1,2,2,250, , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1, , , , , ,1083, , , ,1083,1083,1083,1,417.08916595825
2023,04,1,1,202201109751002012,10975,1,0020,1,2,2,1,2, ,2,40,2,2,29,1,1983,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,5,4,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,2, , , , , , , , , , , , ,1,448.135429552036
2023,04,1,1,202201109751002013,10975,1,0020,1,3,3,1,2, ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,04,1,1,202304487011008611,48701,1,0086,1,1,1,1,2, ,2,43,1,1,21,5,1979,1, , , , , , , , , , , , , , , ,9629,9609,2, ,3,2,1,1,0,4,4,4,4,4,4,24, ,24,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,3,2,2,2,2,2,2,10,5,1, , , , , , ,265, , ,265,265,265,1,262.215592240303
2023,04,1,1,202304487011008612,48701,1,0086,1,2,3,1,2, ,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,04,1,1,202304487011008613,48701,1,0086,1,3,7,1,2, ,1,37,3,3,14,9,1985,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,280.959326320076
2023,04,1,1,202304487011008614,48701,1,0086,1,4,7,1,2, ,2,25,4,4,6,6,1997,1, , , , , , , , , , , , , , , ,7354,1410,3,5,2,2,1,2,0,10,10,10,10,10,10,60, ,60,1, ,2, ,2,2,2,150,14, , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,8,1,420, , , , ,650, , , ,1070,1070,1070,1,267.9654136855
2023,04,1,1,202304487011008615,48701,1,0086,1,5,8,1,2, ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,04,1,1,202201104371009111,10437,1,0091,1,1,1,1,2, ,1,46,1,1,7,5,1976,1, , , , , , , , , , , , , , , ,2311,8530,3,5,1, ,5,501,0,8,8,8,0,0,8,32, ,32,1, ,2, ,2,2,4,3500, , , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1, , , , ,466,3500, , , ,3500,3500,3966,1,418.594898902876
