ANIO,MES,AREA,ESTRATO,LLAVE_PANEL,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,FAC_T300
2023,04,1,2,202204014362002111,01436,2,0021,1,1,1,1,2, ,1,52,1,1,28,2,1971,1, , , , , , , , , , , , , , , ,7231,4520,1, ,3,2,1,3,6,9,9,9,9,9,9,60, ,60,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1, , , , , , ,1531, , ,1531,1531,1531,1,172.068520675985
2023,04,1,2,202204014362002112,01436,2,0021,1,2,2,1,2, ,2,54,2,2,29,7,1968,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,1, , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,3, , , , , , , , , , , , ,1,153.214516604102
2023,04,1,2,202204014362002113,01436,2,0021,1,3,3,1,2, ,1,29,3,3,25,12,1993,1, , , , , , , , , , , , , , , ,7231,4520,3,5,3,2,1,3,10,10,10,10,10,12,12,74, ,74,1, ,2, ,2,2,2,650, , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , , ,2815, , , ,2815,2815,2815,1,215.483584702912
2023,04,1,2,202204014362002114,01436,2,0021,1,4,3,1,2, ,1,24,4,4,10,6,1998,1, , , , , , , , , , , , , , , ,7231,4520,3,5,3,2,1,3,5,10,10,11,10,10,9,65, ,65,1, ,2, ,2,2,2,500, , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1, , , , , ,2165, , , ,2165,2165,2165,1,240.114008850872
2023,04,1,2,202204014362002115,01436,2,0021,1,5,3,1,2, ,1,20,5,5,15,11,2002,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,240.114008850872
2023,04,1,2,20230144875012006711,4487501,2,0067,1,1,1,1,2, ,1,27,1,1,6,8,1995,1, , , , , , , , , , , , , , , ,9331,4923,2, ,3,2,1,1,8,8,8,8,8,8,8,56, ,56,1, ,2, ,2,1, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , ,1769, , ,1769,1769,1769,1,211.762496075583
2023,04,1,2,20230144875012006712,4487501,2,0067,1,2,7,1,2, ,1,20,2,2,1,11,2002,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,171.762617805527
2023,04,1,2,202304014171003411,01417,1,0034,1,1,1,1,2, ,1,75,1,1,24,4,1947,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,9,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,176.987440207749
2023,04,1,2,202304014171003412,01417,1,0034,1,2,3,1,2, ,2,30,2,1,1,2,1993,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,4, ,1,1,1,1,1,1,10,7,4, , , , , , , , , , , , ,1,186.424888750479
2023,04,1,2,202201012221008112,01222,1,0081,1,1,1,1,2, ,2,66,1,1,28,1,1957,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,1,2,10,7,4, , , , , , , , , , , , ,1,79.0658995561413
