ANIO,MES,AREA,ESTRATO,LLAVE_PANEL,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,FAC_T300
2022,01,1,1,202201104371008811,10437,1,0088,1,1,1,1,2, ,2,79,1,1,20,5,1942,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,2,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,311.694097673179
2022,01,1,1,202201104371008812,10437,1,0088,1,2,3,1,2, ,1,45,2,1,2,1,1977,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,2,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,3,2,2,2,2,1,1,10,5,4, , , , , , , , , , , , ,1,389.254276810526
2022,01,1,1,202201104371009011,10437,1,0090,1,1,1,1,2, ,1,76,1,1,24,5,1945,1, , , , , , , , , , , , , , , ,2311,8530,3,5,1, ,5,5000,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,1600, , , , , , , , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,12,2, ,2,2,2,2,2,2,10,6,1, , , , ,266,1600, , , ,1600,1600,1866,1,358.436539643906
2022,01,1,1,202201104371009012,10437,1,0090,1,2,2,1,2, ,2,69,2,2,12,4,1952,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,2,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,347.660591478339
2022,01,1,1,202201104761000911,10476,1,0009,1,1,1,1,2, ,2,74,1,1,18,11,1947,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,1,2,1,2,2,10,7,4, , , , , , , , , , , , ,1,343.526694972135
2022,01,1,1,202201104761000912,10476,1,0009,1,2,5,1,2, ,1,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,01,1,1,202201104761000913,10476,1,0009,1,3,5,1,2, ,1,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,01,1,1,202201104761001211,10476,1,0012,1,1,1,1,2, ,1,67,1,1,23,3,1954,1, , , , , , , , , , , , , , , ,8332,4923,3,5,3,2,1,2,0,10,10,10,10,10,6,56, ,56,1, ,2, ,2,2,2,400, , , , , , , , , , , , , , ,2,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , ,1732, , , ,1732,1732,1732,1,443.85480925247
2022,01,1,1,202201104761001212,10476,1,0012,1,2,2,1,2, ,2,61,2,2,27,11,1960,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,307.987864717939
2022,01,1,1,202201104761001213,10476,1,0012,1,3,3,1,2, ,2,23,3,3,24,9,1998,1, , , , , , , , , , , , , , , ,5212,4771,3,5,2,2,1,2,5,9,9,9,9,9,9,59, ,59,1, ,1,1,1,1,4,950, , , , , , , , , , , , , , ,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1, , , , , ,950, , , ,950,950,950,1,528.464683315736
2022,01,1,1,202201104761001214,10476,1,0012,1,4,11,1,2, ,2,93,4,4,1,10,1928,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,1,2, ,2, ,2, ,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,1,2,1,2,1,1,10,7,4, , , , , , , , , , , , ,1,341.300796007903
2022,01,1,1,202201104761001215,10476,1,0012,1,5,11,1,2, ,1,55,5,5,9,8,1966,1, , , , , , , , , , , , , , , ,8322,4752,3,5,3,2,1,3,0,9,9,9,9,9,9,54, ,54,1, ,2, ,2,2,1,60, , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,6,1, , , , , ,1800, , , ,1800,1800,1800,1,466.31353086569
2022,01,1,1,202201105241011011,10524,1,0110,1,1,1,1,2, ,2,51,1,1,24,7,1970,1, , , , , , , , , , , , , , , ,2611,6910,2, ,2,1,1,2,0,4,0,0,4,0,0,8, ,15,2,15,1,1,1,1, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,6, ,2,2,2,2,2,2,10,7,1, , , , , , ,2198, , ,2198,2198,2198,1,320.415319207022
